,city,idx,url
0,Dongcheng Dongsi,446,http://aqicn.org/city/beijing/dongchengdongsi/
1,Temple of,447,http://aqicn.org/city/beijing/dongchengtiantan/
2,West Park,448,http://aqicn.org/city/beijing/xichengguanyuan/
3,Wanshou Temple,449,http://aqicn.org/city/beijing/xichengwanshouxigong/
4,Chaoyang Olympic,450,http://aqicn.org/city/beijing/chaoyangaotizhongxin/
5,Chaoyang Agricultural,451,http://aqicn.org/city/beijing/chaoyangnongzhanguan/
6,Haidian Wanliu,452,http://aqicn.org/city/beijing/haidianwanliu/
7,The Haidian,453,http://aqicn.org/city/beijing/haidianbeibuxinqu/
8,Haidian Beijing,454,http://aqicn.org/city/beijing/haidianbeijingzhiwuyuan/
9,Fengtai garden,455,http://aqicn.org/city/beijing/fengtaihuayuan/
10,Fengtai Yungang,456,http://aqicn.org/city/beijing/fengtaiyungang/
11,Shijingshan city,457,http://aqicn.org/city/beijing/shijingshangucheng/
12,Fangshan,458,http://aqicn.org/city/beijing/fangshanliangxiang/
13,Huangcunzhen,459,http://aqicn.org/city/beijing/daxinghuangcunzhen/
14,BDA,460,http://aqicn.org/city/beijing/yizhuangkaifaqu/
15,Tongzhou New,461,http://aqicn.org/city/beijing/tongzhouxincheng/
16,Shunyi New,462,http://aqicn.org/city/beijing/shunyixincheng/
17,Changping Town,463,http://aqicn.org/city/beijing/changpingzhen/
18,Mentougou,464,http://aqicn.org/city/beijing/mentougoulongquanzhen/
19,Pinggu town,465,http://aqicn.org/city/beijing/pingguzhen/
20,Huairou town,466,http://aqicn.org/city/beijing/huairouzhen/
21,The town,467,http://aqicn.org/city/beijing/miyunzhen/
22,Yanqing town,468,http://aqicn.org/city/beijing/yanqingzhen/
23,Changping Dingling,469,http://aqicn.org/city/beijing/changpingdingling/
24,Badaling Northwest,470,http://aqicn.org/city/beijing/jingxibeibadaling/
25,Miyun Reservoir,471,http://aqicn.org/city/beijing/jingdongbeimiyunshuiku/
26,Donggaocun Zhen,472,http://aqicn.org/city/beijing/jingdongdonggaocun/
27,Yongledianzhen,473,http://aqicn.org/city/beijing/jingdongnanyongledian/
28,Yufazhen,474,http://aqicn.org/city/beijing/jingnanyufa/
29,Liulihezhen,475,http://aqicn.org/city/beijing/jingxinanliulihe/
30,Qianmen E,476,http://aqicn.org/city/beijing/qianmendongdajie/
31,Yongdingmen Inner,477,http://aqicn.org/city/beijing/yongdingmennadajie/
32,Xizhimen N,478,http://aqicn.org/city/beijing/xizhimenbeidajie/
33,South Ring,479,http://aqicn.org/city/beijing/nansanhuanxilu/
34,East Fourth,480,http://aqicn.org/city/beijing/dongsihuanbeilu/
35,Beijing,1451,http://aqicn.org/city/beijing/
36,Beijing US,3303,http://aqicn.org/city/beijing/us-embassy/
37,Putuo,481,http://aqicn.org/city/shanghai/putuojiancezhan/
38,Yangpu Sipiao,482,http://aqicn.org/city/shanghai/yangpusipiao/
39,Shanghai Normal,483,http://aqicn.org/city/shanghai/luwanshizhuanfuxiao/
40,Dianshan Lake,484,http://aqicn.org/city/shanghai/qingpudianshanhu/
41,Hongkou Liangcheng,485,http://aqicn.org/city/shanghai/hongkouliangcheng/
42,Jingan,486,http://aqicn.org/city/shanghai/jinganjiancezhan/
43,Shanghai Normal,487,http://aqicn.org/city/shanghai/xuhuishangshida/
44,Chuansha,488,http://aqicn.org/city/shanghai/pudongchuansha/
45,Zhangjiang,489,http://aqicn.org/city/shanghai/pudongzhangjiang/
46,Lingshan Road,490,http://aqicn.org/city/shanghai/pudongjiancezhan/
47,City average,491,http://aqicn.org/city/shanghai/quanshipingjun/
48,Shanghai,10185,http://aqicn.org/city/shanghai/pudongzhoupu/
49,Shanghai,10186,http://aqicn.org/city/shanghai/pudonghuinan/
50,Shanghai,10187,http://aqicn.org/city/shanghai/renminguangchang/
51,Shanghai,10188,http://aqicn.org/city/shanghai/huangpuruijin/
52,Shanghai,10189,http://aqicn.org/city/shanghai/jinganqiyizhongxue/
53,Shanghai,10190,http://aqicn.org/city/shanghai/jinganhetianzhongxue/
54,Shanghai,10191,http://aqicn.org/city/shanghai/jinganshibeigaoxin/
55,Shanghai,10192,http://aqicn.org/city/shanghai/xujiahui/
56,Shanghai,10193,http://aqicn.org/city/shanghai/changningxianxia/
57,Shanghai,10194,http://aqicn.org/city/shanghai/changningchengqiao/
58,Shanghai,10195,http://aqicn.org/city/shanghai/changninghuayang/
59,Shanghai,10196,http://aqicn.org/city/shanghai/putuotaopu/
60,Shanghai,10197,http://aqicn.org/city/shanghai/hongkoujiaxing/
61,Shanghai,10198,http://aqicn.org/city/shanghai/yangpujiancezhan/
62,Shanghai,10199,http://aqicn.org/city/shanghai/yangpuxinjiangwancheng/
63,Shanghai,10200,http://aqicn.org/city/shanghai/baoshanyangxing/
64,Shanghai,10201,http://aqicn.org/city/shanghai/baoshanluodian/
65,Shanghai,10202,http://aqicn.org/city/shanghai/baoshanmiaoxing/
66,Shanghai,10203,http://aqicn.org/city/shanghai/minxingjiangchuan/
67,Shanghai,10204,http://aqicn.org/city/shanghai/minxingpujiang/
68,Shanghai,10205,http://aqicn.org/city/shanghai/jiadingjiancezhan/
69,Shanghai,10206,http://aqicn.org/city/shanghai/jiadingtianhuaxueyuan/
70,Shanghai,10207,http://aqicn.org/city/shanghai/jiadingfangtai/
71,Shanghai,10208,http://aqicn.org/city/shanghai/jiadingnanxiang/
72,Shanghai,10209,http://aqicn.org/city/shanghai/jinshanzhujing/
73,Shanghai,10210,http://aqicn.org/city/shanghai/jinshanxincheng/
74,Shanghai,10211,http://aqicn.org/city/shanghai/jinshanlangxia/
75,Shanghai,10212,http://aqicn.org/city/shanghai/jinshanfengjing/
76,Shanghai,10213,http://aqicn.org/city/shanghai/songjiangjingdelu/
77,Shanghai,10214,http://aqicn.org/city/shanghai/songjiangtushuguan/
78,Shanghai,10215,http://aqicn.org/city/shanghai/songjiangzhongchenlu/
79,Shanghai,10216,http://aqicn.org/city/shanghai/qingpuxiayang/
80,Shanghai,10217,http://aqicn.org/city/shanghai/qingpuzhujiajiao/
81,Shanghai,10218,http://aqicn.org/city/shanghai/qingpuyingpu/
82,Shanghai,10219,http://aqicn.org/city/shanghai/fengxiannanqiao/
83,Shanghai,10220,http://aqicn.org/city/shanghai/fengxianhaiwan/
84,Shanghai,10221,http://aqicn.org/city/shanghai/fengxiannanqiaoxincheng/
85,Shanghai,10222,http://aqicn.org/city/shanghai/fengxianfengpu/
86,Shanghai,10223,http://aqicn.org/city/shanghai/chongmingchengqiao/
87,Shanghai,10224,http://aqicn.org/city/shanghai/chongminglvhua/
88,Shanghai,10225,http://aqicn.org/city/shanghai/chongmingsenlingongyuan/
89,Shanghai,10226,http://aqicn.org/city/shanghai/chongmingshangshidongtan/
90,Shanghai,1437,http://aqicn.org/city/shanghai/
91,Shanghai US,3304,http://aqicn.org/city/shanghai/us-consulate/
92,Guangzhou,1449,http://aqicn.org/city/guangzhou/
93,L,771,http://aqicn.org/city/guangdong/guangzhou/liwanxicun/
94,G,772,http://aqicn.org/city/guangdong/guangzhou/gongyuanqian/
95,H,773,http://aqicn.org/city/guangdong/guangzhou/haizhubaogang/
96,Ti,774,http://aqicn.org/city/guangdong/guangzhou/tianhecheng/
97,H,775,http://aqicn.org/city/guangdong/guangzhou/haizhuchisha/
98,Hu,776,http://aqicn.org/city/guangdong/guangzhou/huangpudashadi/
99,P,777,http://aqicn.org/city/guangdong/guangzhou/fanyushiqiao/
100,Huadu town,778,http://aqicn.org/city/guangdong/guangzhou/huaduchengqu/
101,Luogang Zhenlong,779,http://aqicn.org/city/guangdong/guangzhou/luogangzhenlong/
102,LuHu,780,http://aqicn.org/city/guangdong/guangzhou/luhu/
103,Tianhu,781,http://aqicn.org/city/guangdong/guangzhou/tianhu/
104,Zhudong,782,http://aqicn.org/city/guangdong/guangzhou/zhudong/
105,Modiesha station,783,http://aqicn.org/city/guangdong/guangzhou/modieshazhan/
106,D,784,http://aqicn.org/city/guangdong/zhuhai/doumen/
107,J,785,http://aqicn.org/city/guangdong/zhuhai/jida/
108,Qi,786,http://aqicn.org/city/guangdong/zhuhai/qianshan/
109,T,787,http://aqicn.org/city/guangdong/zhuhai/tangjia/
110,Hu,788,http://aqicn.org/city/guangdong/fushan/huijingcheng/
111,W,789,http://aqicn.org/city/guangdong/fushan/wanliang/
112,Huicai technical,790,http://aqicn.org/city/guangdong/fushan/huacaizhizhong/
113,Sanshuiyun donghai,791,http://aqicn.org/city/guangdong/fushan/sanshuiyundonghai/
114,Nanhai Bureau,792,http://aqicn.org/city/guangdong/fushan/nanhaiqixiangju/
115,G,793,http://aqicn.org/city/guangdong/fushan/gaomingkongtang/
116,Sanshui Monitoring,794,http://aqicn.org/city/guangdong/fushan/sanshuijiancezhan/
117,Sh,795,http://aqicn.org/city/guangdong/shunde/shundesugang/
118,Ronggui street,796,http://aqicn.org/city/guangdong/shunde/rongguijiedaoban/
119,Jinjuzui,797,http://aqicn.org/city/guangdong/shunde/jinjieju/
120,Donghu,798,http://aqicn.org/city/guangdong/jiangmen/donghu/
121,Taoyuan Atmosphere,799,http://aqicn.org/city/guangdong/jiangmen/taoyuandaqichaojizhan/
122,Du,800,http://aqicn.org/city/guangdong/jiangmen/duanfen/
123,Shu,801,http://aqicn.org/city/guangdong/jiangmen/shuangqiao/
124,Xiq,802,http://aqicn.org/city/guangdong/jiangmen/xiqu/
125,B,803,http://aqicn.org/city/guangdong/jiangmen/beijie/
126,Gu,804,http://aqicn.org/city/guangdong/jiangmen/guifengxi/
127,Kengkouzi station,805,http://aqicn.org/city/guangdong/zhaoqing/kangkouzizhan/
128,Mugangzi station,806,http://aqicn.org/city/guangdong/zhaoqing/mugangzizhan/
129,Qixingyanzi station,807,http://aqicn.org/city/guangdong/zhaoqing/qixingyanzizhan/
130,Chengzhongzi station,808,http://aqicn.org/city/guangdong/zhaoqing/chengzhongzizhan/
131,Jinguo Bay,809,http://aqicn.org/city/guangdong/huizhou/jinguowan/
132,Xiabu,810,http://aqicn.org/city/guangdong/huizhou/xiapu/
133,Xijiao,811,http://aqicn.org/city/guangdong/huizhou/xijiao/
134,Henan,812,http://aqicn.org/city/guangdong/huizhou/henanan/
135,Jiangbei,813,http://aqicn.org/city/guangdong/huizhou/jiangbei/
136,Huiyang chuanhu,814,http://aqicn.org/city/guangdong/huizhou/huiyangchuanhu/
137,Daya bay,815,http://aqicn.org/city/guangdong/huizhou/dayawanguanweihui/
138,Guancheng No,816,http://aqicn.org/city/guangdong/dongguan/guanchengershuichang/
139,Experimental Middle,817,http://aqicn.org/city/guangdong/dongguan/shiyanzhongxue/
140,Dongcheng Shijing,818,http://aqicn.org/city/guangdong/dongguan/dongchengshijing/
141,Nancheng Xiping,819,http://aqicn.org/city/guangdong/dongguan/nanchengxiping/
142,Nancheng Yuanling,820,http://aqicn.org/city/guangdong/dongguan/nanchengyuanling/
143,Zimaling,821,http://aqicn.org/city/guangdong/zhongshan/zimaling/
144,Yangtze River,822,http://aqicn.org/city/guangdong/zhongshan/changjianglvyouqu/
145,Huabai Park,823,http://aqicn.org/city/guangdong/zhongshan/huabaiyuan/
146,Zhangxi,824,http://aqicn.org/city/guangdong/zhongshan/zhangxi/
147,No,4250,http://aqicn.org/city/guangdong/shaoguan/shibazhong/
148,B,4251,http://aqicn.org/city/guangdong/shaoguan/bihushanzhuang/
149,Forest area,4252,http://aqicn.org/city/guangdong/shaoguan/yuanlinchu/
150,Shaoguan University,4253,http://aqicn.org/city/guangdong/shaoguan/shaoguanxueyuan/
151,Qujiang Monitoring,4254,http://aqicn.org/city/guangdong/shaoguan/qujiangjiancezhan/
152,J,4255,http://aqicn.org/city/guangdong/shantou/jinpingzizhan/
153,L,4256,http://aqicn.org/city/guangdong/shantou/longhuzizhan/
154,H,4257,http://aqicn.org/city/guangdong/shantou/haojiangzizhan/
155,Ch,4258,http://aqicn.org/city/guangdong/shantou/chenghaizizhan/
156,Ch,4259,http://aqicn.org/city/guangdong/shantou/chaoyangzizhan/
157,City Environmental,4260,http://aqicn.org/city/guangdong/zhanjiang/shihuanjingjiancezhan/
158,EPB Dormitory,4261,http://aqicn.org/city/guangdong/zhanjiang/huanbaojusushe/
159,Xiashan Swimming,4262,http://aqicn.org/city/guangdong/zhanjiang/xiashanyouyongchang/
160,Zhanjiang Theatre,4263,http://aqicn.org/city/guangdong/zhanjiang/zhanjiangyingjuyuan/
161,Maogang sub,4264,http://aqicn.org/city/guangdong/maoming/shihuanbaojumaogangfenju/
162,Petrochemical No,4265,http://aqicn.org/city/guangdong/maoming/maoshihuaqixiao/
163,Jiankang road,4266,http://aqicn.org/city/guangdong/maoming/jiankanglu/
164,Jiaying University,4267,http://aqicn.org/city/guangdong/meizhou/jiayingdaxue/
165,Mexian new,4268,http://aqicn.org/city/guangdong/meizhou/meixianxincheng/
166,Environmental Monitoring,4269,http://aqicn.org/city/guangdong/meizhou/huanjingjiankongzhongxin/
167,City EPA,4270,http://aqicn.org/city/guangdong/shanwei/shihuanbaoju/
168,City government,4271,http://aqicn.org/city/guangdong/shanwei/shizhengfu/
169,Xincheng Middle,4272,http://aqicn.org/city/guangdong/shanwei/xinchengzhongxue/
170,No,4273,http://aqicn.org/city/guangdong/heyuan/shisanxiao/
171,City water,4274,http://aqicn.org/city/guangdong/heyuan/shizilaishuichang/
172,Heyuan high,4275,http://aqicn.org/city/guangdong/heyuan/heyuanzhongxue/
173,Yuanyang Lake,4276,http://aqicn.org/city/guangdong/yangjiang/yuanyanghu/
174,Nan,4278,http://aqicn.org/city/guangdong/yangjiang/nanenlu/
175,Town governement,4279,http://aqicn.org/city/guangdong/qingyuan/chengquzhengfu/
176,Fupin district,4280,http://aqicn.org/city/guangdong/qingyuan/fupinqu/
177,Environment protection,4281,http://aqicn.org/city/guangdong/qingyuan/huanbaoju/
178,Xiyuan Road,4282,http://aqicn.org/city/guangdong/chaozhou/xiyuanlu/
179,Archives Bureau,4283,http://aqicn.org/city/guangdong/chaozhou/danganju/
180,Municipal Corporation,4284,http://aqicn.org/city/guangdong/chaozhou/shizhenggongsi/
181,Donghu Park,4285,http://aqicn.org/city/guangdong/jieyang/donghugongyuan/
182,Yuhu Middle,4286,http://aqicn.org/city/guangdong/jieyang/yuhuchujizhongxue/
183,Experimental Primary,4287,http://aqicn.org/city/guangdong/jieyang/shiyanxiaoxue/
184,Xian ji,4288,http://aqicn.org/city/guangdong/jieyang/xianjiao/
185,City Environmental,4289,http://aqicn.org/city/guangdong/yunfu/shihuanjingjiancezhan/
186,The new,4290,http://aqicn.org/city/guangdong/yunfu/xinshifuzhihuibu/
187,Muyang police,4291,http://aqicn.org/city/guangdong/yunfu/muyangpaichusuo/
188,Chaonanzi Station,4292,http://aqicn.org/city/guangdong/shantou/chaonanzizhan/
189,Mazhang EPA,4293,http://aqicn.org/city/guangdong/zhanjiang/mazhangquhuanbaoju/
190,Potou District,4294,http://aqicn.org/city/guangdong/zhanjiang/potouquhuanbaoju/
191,Gaoling,4295,http://aqicn.org/city/guangdong/maoming/gaoling/
192,Maofengshan Forest,4842,http://aqicn.org/city/guangdong/guangzhou/maofengshansenlingongyuan/
193,m,4843,http://aqicn.org/city/guangdong/yangjiang/manandong/
194,w,4850,http://aqicn.org/city/guangdong/guangzhou/wanqingsha/
195,n,6947,http://aqicn.org/city/guangdong/shantou/nanaoxianzizhan/
196,Jinjuzui,7026,http://aqicn.org/city/guangdong/fushan/jinjieju/
197,Sh,7027,http://aqicn.org/city/guangdong/fushan/shundesugang/
198,Ronggui street,7028,http://aqicn.org/city/guangdong/fushan/rongguijiedaoban/
199,Dongpu,7029,http://aqicn.org/city/guangdong/heyuan/dongpu/
200,yu,7030,http://aqicn.org/city/guangdong/heyuan/yuanxi/
201,Old Town,7031,http://aqicn.org/city/guangdong/heyuan/laocheng/
202,High,7032,http://aqicn.org/city/guangdong/qingyuan/gaoxinqu/
203,EPA building,7033,http://aqicn.org/city/guangdong/qingyuan/huanbaodalou/
204,gu,7034,http://aqicn.org/city/guangdong/dongguan/guanchenglichuan/
205,d,7035,http://aqicn.org/city/guangdong/dongguan/dongchengzhushan/
206,y,7036,http://aqicn.org/city/guangdong/jieyang/yuhu/
207,x,7037,http://aqicn.org/city/guangdong/jieyang/xinxing/
208,d,7038,http://aqicn.org/city/guangdong/jieyang/dongxing/
209,x,7039,http://aqicn.org/city/guangdong/jieyang/xima/
210,t,8318,http://aqicn.org/city/guangdong/guangzhou/tiyuxi/
211,p,9841,http://aqicn.org/city/guangdong/guangzhou/fanyuzhongxue/
212,hu,9842,http://aqicn.org/city/guangdong/guangzhou/huadushifan/
213,ji,9843,http://aqicn.org/city/guangdong/guangzhou/jiulongzhenzhenlong/
214,gu,9844,http://aqicn.org/city/guangdong/guangzhou/guangyazhongxue/
215,City Monitoring,9845,http://aqicn.org/city/guangdong/guangzhou/shijiancezhan/
216,sh,9846,http://aqicn.org/city/guangdong/guangzhou/shiwuzhong/
217,gu,9847,http://aqicn.org/city/guangdong/guangzhou/guangdongshangxueyuan/
218,sh,9848,http://aqicn.org/city/guangdong/guangzhou/shibashiliuzhong/
219,ch,9849,http://aqicn.org/city/guangdong/jiangmen/chaojizhan/
220,hu,9850,http://aqicn.org/city/guangdong/huizhou/huiyangquchengxiuluchuanhu/
221,h,9851,http://aqicn.org/city/guangdong/huizhou/henananjinshanhu/
222,xi,9852,http://aqicn.org/city/guangdong/huizhou/xiapuhengjiangsanlu/
223,ji,9853,http://aqicn.org/city/guangdong/huizhou/jiangbeiyunshanxilu/
224,Fengcheng Subdistrict,9854,http://aqicn.org/city/guangdong/qingyuan/fengchengjieban/
225,j,9855,http://aqicn.org/city/guangdong/qingyuan/jishixueyuan/
226,City government,9856,http://aqicn.org/city/guangdong/chaozhou/shizhengfu/
227,x,9857,http://aqicn.org/city/guangdong/yunfu/xinshifu/
228,m,9858,http://aqicn.org/city/guangdong/yunfu/muyang/
229,Yantian,914,http://aqicn.org/city/shenzhen/yantian/
230,Xiapi,915,http://aqicn.org/city/shenzhen/xiabei/
231,Kwai Chung,916,http://aqicn.org/city/shenzhen/xixiang/
232,Songgang,917,http://aqicn.org/city/shenzhen/songgang/
233,Shajing,918,http://aqicn.org/city/shenzhen/shajing/
234,Pingshan,919,http://aqicn.org/city/shenzhen/pingshan/
235,Nanyou,920,http://aqicn.org/city/shenzhen/nanyou/
236,Nan,921,http://aqicn.org/city/shenzhen/nanao/
237,Meisha,922,http://aqicn.org/city/shenzhen/meisha/
238,Longhua,923,http://aqicn.org/city/shenzhen/longhua/
239,Xi xiang,924,http://aqicn.org/city/shenzhen/longgang/
240,Liyuan,925,http://aqicn.org/city/shenzhen/liyuan/
241,Kwai Chung,926,http://aqicn.org/city/shenzhen/kuiyong/
242,OCT,927,http://aqicn.org/city/shenzhen/huaqiaocheng/
243,Honghu,928,http://aqicn.org/city/shenzhen/honghu/
244,Henggang,929,http://aqicn.org/city/shenzhen/henggang/
245,Guangming,930,http://aqicn.org/city/shenzhen/guangming/
246,Mission Hills,931,http://aqicn.org/city/shenzhen/guanlan/
247,Fuyong,932,http://aqicn.org/city/shenzhen/fuyong/
248,Shenzhen,1539,http://aqicn.org/city/shenzhen/
249,H,3481,http://aqicn.org/city/china/shantou/haojiangzizhan/
250,J,3482,http://aqicn.org/city/china/shantou/jinpingzizhan/
251,Chaonanzi Station,4692,http://aqicn.org/city/china/shantou/chaonanzizhan/
252,Ch,3484,http://aqicn.org/city/china/shantou/chenghaizizhan/
253,Ch,3485,http://aqicn.org/city/china/shantou/chaoyangzizhan/
254,L,3486,http://aqicn.org/city/china/shantou/longhuzizhan/
255,Shantou,1541,http://aqicn.org/city/shantou/
256,B,3487,http://aqicn.org/city/china/shaoguan/bihushanzhuang/
257,No,3488,http://aqicn.org/city/china/shaoguan/shibazhong/
258,Forest area,3489,http://aqicn.org/city/china/shaoguan/yuanlinchu/
259,Qujiang Monitoring,3490,http://aqicn.org/city/china/shaoguan/qujiangjiancezhan/
260,Shaoguan University,3491,http://aqicn.org/city/china/shaoguan/shaoguanxueyuan/
261,Shaoguan,1538,http://aqicn.org/city/shaoguan/
262,Environment protection,3507,http://aqicn.org/city/china/qingyuan/huanbaoju/
263,Fengcheng Subdistrict,3508,http://aqicn.org/city/china/qingyuan/fengchengjieban/
264,Fupin district,3509,http://aqicn.org/city/china/qingyuan/fupinqu/
265,Qingyuan,3514,http://aqicn.org/city/qingyuan/
266,City water,3510,http://aqicn.org/city/china/heyuan/shizilaishuichang/
267,No,3511,http://aqicn.org/city/china/heyuan/shisanxiao/
268,Heyuan high,3512,http://aqicn.org/city/china/heyuan/heyuanzhongxue/
269,Heyuan,3513,http://aqicn.org/city/heyuan/
270,Zhuhai,1540,http://aqicn.org/city/zhuhai/
271,Foshan,1542,http://aqicn.org/city/foshan/
272,Zhanjiang,1543,http://aqicn.org/city/zhanjiang/
273,Zhongshan,1544,http://aqicn.org/city/zhongshan/
274,Jiangmen,1545,http://aqicn.org/city/jiangmen/
275,Zhaoqing,1546,http://aqicn.org/city/zhaoqing/
276,Dongguan,1547,http://aqicn.org/city/dongguan/
277,Huizhou,1548,http://aqicn.org/city/huizhou/
278,Shunde,1549,http://aqicn.org/city/shunde/
279,Chaozhou,4338,http://aqicn.org/city/chaozhou/
280,Jieyang,4339,http://aqicn.org/city/jieyang/
281,Maoming,4340,http://aqicn.org/city/maoming/
282,Meizhou,4341,http://aqicn.org/city/meizhou/
283,Shanwei,4342,http://aqicn.org/city/shanwei/
284,Yangjiang,4343,http://aqicn.org/city/yangjiang/
285,Yunfu,4344,http://aqicn.org/city/yunfu/
286,Guangzhou US,3305,http://aqicn.org/city/guangdong/guangzhou/us-consulate/
287,Chengdu,1450,http://aqicn.org/city/chengdu/
288,Jinquan lianghe,1360,http://aqicn.org/city/china/chengdu/jinquanlianghe/
289,Shilidian,1361,http://aqicn.org/city/china/chengdu/shilidian/
290,Sanwayao,1362,http://aqicn.org/city/china/chengdu/sanwayao/
291,Shahepu,1363,http://aqicn.org/city/china/chengdu/shahepu/
292,Liang Lane,1364,http://aqicn.org/city/china/chengdu/liangjiaxiang/
293,Caotang Temple,1365,http://aqicn.org/city/china/chengdu/caotangsi/
294,People,1366,http://aqicn.org/city/china/chengdu/renmingongyuan/
295,Lingyansi,1367,http://aqicn.org/city/china/chengdu/lingyansi/
296,Junping Street,7979,http://aqicn.org/city/china/chengdu/junpingjie/
297,D,8319,http://aqicn.org/city/china/chengdu/dashixilu/
298,,9880,http://aqicn.org/city/china/chengdu/longquanyiququzhengfu/
299,Shahe Jinjiang,8537,http://aqicn.org/city/china/chengdu/shahejinjiangduan/
300,City Youth,8538,http://aqicn.org/city/china/chengdu/shiqingshaonianhuodongzhongxin/
301,Wu Hou,8539,http://aqicn.org/city/china/chengdu/wuhoukejiyuan/
302,Lido Garden,8540,http://aqicn.org/city/china/chengdu/liduhuayuan/
303,Yulin,8541,http://aqicn.org/city/china/chengdu/yulin/
304,xi,8542,http://aqicn.org/city/china/chengdu/xiongmiaojidi/
305,Western high,8543,http://aqicn.org/city/china/chengdu/gaoxinxiquchuangxinzhongxin/
306,Longquanyi District,8544,http://aqicn.org/city/china/chengdu/longquanyiquhuanjingjiancezhan/
307,Qingbaijiang District,8545,http://aqicn.org/city/china/chengdu/qingbaijiangquhuanjingjiancezhan/
308,Chengxiang town,8546,http://aqicn.org/city/china/chengdu/chengxiangzhen/
309,Xindu District,8547,http://aqicn.org/city/china/chengdu/xinduquhuanjingjiancezhan/
310,s,8548,http://aqicn.org/city/china/chengdu/sanyuanwaiguoyuxuexiao/
311,Chengdu Second,8549,http://aqicn.org/city/china/chengdu/chengdushidierxingzhengxueyuan/
312,Art School,8550,http://aqicn.org/city/china/chengdu/yishuxuexiao/
313,Jintang County,8551,http://aqicn.org/city/china/chengdu/jintangxianwuzhuangbu/
314,Shuangliu County,8552,http://aqicn.org/city/china/chengdu/shuangliuxianhuanjingjiancezhan/
315,Huayang,8553,http://aqicn.org/city/china/chengdu/huayangzhen/
316,p,8554,http://aqicn.org/city/china/chengdu/pixiandangxiao/
317,tuanjie town,8555,http://aqicn.org/city/china/chengdu/tuanjiezhen/
318,ji,8556,http://aqicn.org/city/china/chengdu/jianxingjiashulou/
319,Pujiang County,8557,http://aqicn.org/city/china/chengdu/pujiangxianhuanjingjiancezhan/
320,School Resources,8558,http://aqicn.org/city/china/chengdu/huarunxuexiao/
321,Pengzhou EPA,8559,http://aqicn.org/city/china/chengdu/pengzhoushihuanbaoju/
322,Qionglai water,8560,http://aqicn.org/city/china/chengdu/qionglaishuiyegongsi/
323,Chong City,8561,http://aqicn.org/city/china/chengdu/chongzhoushixingzhizhongxue/
324,J,8703,http://aqicn.org/city/china/chengdu/jinzhongwaishixiao/
325,Xinjin Secondary,8704,http://aqicn.org/city/china/chengdu/xinjinzhongxuewaiguoyushiyanxuexiao/
326,H,9007,http://aqicn.org/city/china/chengdu/hongxingdianzhan/
327,Ji,9008,http://aqicn.org/city/china/chengdu/jianyangshihuanjingjiancezhan/
328,Q,9476,http://aqicn.org/city/china/chengdu/qingshaoniangong/
329,Jincheng Lake,9477,http://aqicn.org/city/china/chengdu/jinchenghu/
330,West River,9478,http://aqicn.org/city/china/chengdu/xihe/
331,Qingbaijiang library,9479,http://aqicn.org/city/china/chengdu/qingbaijiangtushuguan/
332,Xindu Local,9480,http://aqicn.org/city/china/chengdu/xindudishuiju/
333,Wenjiang Riverside,9481,http://aqicn.org/city/china/chengdu/wenjianglinjianglu/
334,Shuangliu earthquake,9482,http://aqicn.org/city/china/chengdu/shuangliufangzhenjianzaiju/
335,Shuangliu District,9483,http://aqicn.org/city/china/chengdu/shuangliuquhuanbaoju/
336,Pujiang County,9484,http://aqicn.org/city/china/chengdu/pujiangxianweidangxiao/
337,Dujiangyan EPB,9485,http://aqicn.org/city/china/chengdu/dujiangyanshihuanbaodalou/
338,ji,9486,http://aqicn.org/city/china/chengdu/jianyangyinaolu/
339,b,9487,http://aqicn.org/city/china/chengdu/beixingdadaoyiduan/
340,Jinbo Road,10444,http://aqicn.org/city/china/chengdu/jinbolu/
341,Chengdu US,3306,http://aqicn.org/city/chengdu/us-consulate/
342,Fuleshan,3598,http://aqicn.org/city/china/mianyang/fuleshan/
343,Municipal People,3599,http://aqicn.org/city/china/mianyang/shirenda/
344,High,3600,http://aqicn.org/city/china/mianyang/gaoxinquzilaishuigongsi/
345,No,3601,http://aqicn.org/city/china/mianyang/sanshuichang/
346,Mianyang,1560,http://aqicn.org/city/mianyang/
347,Dongshan Park,3602,http://aqicn.org/city/china/deyang/dongshangongyuan/
348,Xixiaoqu,3603,http://aqicn.org/city/china/deyang/xixiaoqu/
349,City Procuratorate,3604,http://aqicn.org/city/china/deyang/shijianchayuan/
350,Refractory Factory,3605,http://aqicn.org/city/china/deyang/naihuocailiaochang/
351,Deyang,1559,http://aqicn.org/city/deyang/
352,Nongnongping,3606,http://aqicn.org/city/china/panzhihua/longlongping/
353,Hemenkou,3607,http://aqicn.org/city/china/panzhihua/hemenkou/
354,Bingcaogang,3608,http://aqicn.org/city/china/panzhihua/bingcaogang/
355,Renhe,3609,http://aqicn.org/city/china/panzhihua/renhe/
356,Jinjina,3610,http://aqicn.org/city/china/panzhihua/jinjiang/
357,Panzhihua,1557,http://aqicn.org/city/panzhihua/
358,sishi middle,7977,http://aqicn.org/city/china/panzhihua/sishizhongxiao/
359,Panzhihua Central,8940,http://aqicn.org/city/china/panzhihua/panzhihuazhongxinyiyuan/
360,Shima Middle,3611,http://aqicn.org/city/china/yibin/shimazhongxue/
361,Municipal party,3612,http://aqicn.org/city/china/yibin/shiwei/
362,No,3613,http://aqicn.org/city/china/yibin/yibinsizhong/
